"$id","Date","Forecast","Measured"
"731","2021-01-06 18:09","0.44132","0.4873031"
"732","2021-01-06 18:10","0.42968002","0.4741063"
"733","2021-01-06 18:11","0.41828","0.4612148"
"734","2021-01-06 18:12","0.407159984","0.4481434"
"735","2021-01-06 18:13","0.396228","0.4349992"
"736","2021-01-06 18:14","0.385548","0.4225727"
"737","2021-01-06 18:15","0.375100017","0.4108931"
"738","2021-01-06 18:16","0.36488","0.3997963"
"739","2021-01-06 18:17","0.354888","0.3885961"
"740","2021-01-06 18:18","0.345119983","0.3772301"
"741","2021-01-06 18:19","0.335576","0.3664514"
"742","2021-01-06 18:20","0.326251984","0.3558363"
"743","2021-01-06 18:21","0.317148","0.3453708"
"744","2021-01-06 18:22","0.30826","0.335092"
"745","2021-01-06 18:23","0.299588","0.3249244"
"746","2021-01-06 18:24","0.29112798","0.3150779"
"747","2021-01-06 18:25","0.28288","0.3052233"
"748","2021-01-06 18:26","0.274836","0.2956522"
"749","2021-01-06 18:27","0.267","0.2863722"
"750","2021-01-06 18:28","0.259372","0.2772628"
"751","2021-01-06 18:29","0.25194","0.2683012"
"752","2021-01-06 18:30","0.244708","0.2595029"
"753","2021-01-06 18:31","0.237672","0.2510491"
"754","2021-01-06 18:32","0.230832011","0.2426379"
"755","2021-01-06 18:33","0.224188","0.23434"
"756","2021-01-06 18:34","0.217728","0.2263929"
"757","2021-01-06 18:35","0.21146","0.2187332"
"758","2021-01-06 18:36","0.205371991","0.2111368"
"759","2021-01-06 18:37","0.199468","0.2036327"
"760","2021-01-06 18:38","0.193748012","0.1963981"
"761","2021-01-06 18:39","0.18820399","0.1893908"
"762","2021-01-06 18:40","0.182832","0.1825337"
"763","2021-01-06 18:41","0.177636","0.1758154"
"764","2021-01-06 18:42","0.172607988","0.1697175"
"765","2021-01-06 18:43","0.167752","0.1633489"
"766","2021-01-06 18:44","0.163055986","0.157022"
"767","2021-01-06 18:45","0.158528","0.1510129"
"768","2021-01-06 18:46","0.154156","0.1451069"
"769","2021-01-06 18:47","0.149943992","0.1394032"
"770","2021-01-06 18:48","0.145883992","0.1338524"
"771","2021-01-06 18:49","0.141979992","0.1285377"
"772","2021-01-06 18:50","0.138224","0.123366"
"773","2021-01-06 18:51","0.134616","0.1182314"
"774","2021-01-06 18:52","0.131152","0.1133207"
"775","2021-01-06 18:53","0.127832","0.1085514"
"776","2021-01-06 18:54","0.124652006","0.1038476"
"777","2021-01-06 18:55","0.121608004","0.09935263"
"778","2021-01-06 18:56","0.1187","0.09499666"
"779","2021-01-06 18:57","0.115924","0.09078765"
"780","2021-01-06 18:58","0.113276005","0.08664826"
"781","2021-01-06 18:59","0.110759996","0.08270475"
"782","2021-01-06 19:00","0.108364","0.0788662"
"783","2021-01-06 19:01","0.106096",""
"784","2021-01-06 19:02","0.103948005",""
"785","2021-01-06 19:03","0.10192",""
"786","2021-01-06 19:04","0.100007996",""
"787","2021-01-06 19:05","0.0982119963",""
"788","2021-01-06 19:06","0.096528",""
"789","2021-01-06 19:07","0.094956",""
"790","2021-01-06 19:08","0.093496",""
"791","2021-01-06 19:09","0.092148",""
"792","2021-01-06 19:10","0.0909040049",""
"793","2021-01-06 19:11","0.08976801",""
"794","2021-01-06 19:12","0.088736",""
"795","2021-01-06 19:13","0.08781201",""
"796","2021-01-06 19:14","0.0869879946",""
"797","2021-01-06 19:15","0.086268",""
"798","2021-01-06 19:16","0.0856519938",""
"799","2021-01-06 19:17","0.085136",""
"800","2021-01-06 19:18","0.08472",""
"801","2021-01-06 19:19","0.08440399",""
"802","2021-01-06 19:20","0.084188",""
"803","2021-01-06 19:21","0.0840719938",""
"804","2021-01-06 19:22","0",""
"805","2021-01-06 19:23","0",""
"806","2021-01-06 19:24","0",""
"807","2021-01-06 19:25","0",""
"808","2021-01-06 19:26","0",""
"809","2021-01-06 19:27","0",""
"810","2021-01-06 19:28","0",""
"811","2021-01-06 19:29","0",""
"812","2021-01-06 19:30","0",""
"813","2021-01-06 19:31","0",""
"814","2021-01-06 19:32","0",""
"815","2021-01-06 19:33","0",""
"816","2021-01-06 19:34","0",""
"817","2021-01-06 19:35","0",""
"818","2021-01-06 19:36","0",""
"819","2021-01-06 19:37","0",""
"820","2021-01-06 19:38","0",""
"821","2021-01-06 19:39","0",""
"822","2021-01-06 19:40","0",""
"823","2021-01-06 19:41","0",""
"824","2021-01-06 19:42","0",""
"825","2021-01-06 19:43","0",""
"826","2021-01-06 19:44","0",""
"827","2021-01-06 19:45","0",""
"828","2021-01-06 19:46","0",""
"829","2021-01-06 19:47","0",""
"830","2021-01-06 19:48","0",""
"831","2021-01-06 19:49","0",""
"832","2021-01-06 19:50","0",""
"833","2021-01-06 19:51","0",""
"834","2021-01-06 19:52","0",""
"835","2021-01-06 19:53","0",""
"836","2021-01-06 19:54","0",""
"837","2021-01-06 19:55","0",""
"838","2021-01-06 19:56","0",""
"839","2021-01-06 19:57","0",""
"840","2021-01-06 19:58","0",""
"841","2021-01-06 19:59","0",""
